# Metadata: depth=2750, lmax=18
# -------------------------------------------------
,lon1,lat1,GLAD-M35,SEMUCB-WM1,SPiRaL-1.4,TX2019slab,Cluster,resp_C0,resp_C1,resp_C2
49,110.90515744788931,30.000000000000007,1.285766563304514,0.5109173618328227,0.6805608421640426,1.5898513168099249,2,2.684280606276776e-06,0.002716420286500823,0.9972808954328928
50,112.65541604595458,25.86169335300052,1.3710140074412858,0.1281683252884874,0.3919243904294602,1.335171106303205,2,2.1777171404622895e-05,0.002576660292098931,0.9974015625364963
51,114.26821917556038,21.752774765421478,1.2188796413401235,0.042134322778075,0.0502407431650931,1.0910624390439918,2,4.727468309151693e-05,0.004577509150927539,0.995375216165981
52,115.75687011352164,17.723925443742672,0.7568734575440472,0.1899386286164594,-0.2176644878520431,0.8822667569447455,2,6.42760893775384e-05,0.01659245932925563,0.9833432645813669
53,117.13337804085307,13.81900920605176,0.327110817494976,0.3654491955745576,-0.2601810468904144,0.7838405840872228,2,8.438999357861014e-05,0.04465274626325854,0.9552628637431626
54,118.40853209851815,10.073134534867378,0.1625539280086605,0.5564293979314029,-0.0538698966489585,0.6602914794309284,2,3.227339761736016e-05,0.04964299871079009,0.9503247278915925
55,119.59199502952987,6.5118687879775905,0.305667080252897,0.8144037099968444,0.3582753320380469,0.5979864119260927,2,1.3253385203515737e-06,0.020580794787266047,0.9794178798742136
56,120.69240447146579,3.1514905270898623,0.6626892757550816,0.9486658423402434,0.6620886196336266,0.4579680535394173,2,5.366738432767305e-08,0.0075913387533462565,0.9924086075792693
57,83.84337068860769,59.161927575302485,1.150586118128984,0.3947065914223376,1.6171196900698963,0.8569764722061852,2,1.7426017822509106e-06,0.012297601037840061,0.9877006563603775
58,76.98479595377724,59.763461172892,1.1560375504027265,0.3117438181937239,1.563243528704183,0.5649099562369851,2,1.2679205970161375e-06,0.00986519125094881,0.9901335408284541
59,69.52474729411367,59.9993016074299,0.9412499296373258,0.3268768230396519,1.333896345894941,0.2212373446519861,2,8.094405702265724e-07,0.014400868658022804,0.9855983219014072
60,61.66003262923578,59.790094692779775,0.4788635108963197,0.1779418237443609,0.8004591786216195,-0.0937794394292991,2,1.532946057456532e-05,0.06429096024220592,0.9356937102972194
